replicate,time_CFU_trans,time_CFU_recip,Even_trans,prop_trans,ratio_trans,Even_recip,prop_recip,ratio_recip,trans_pop_size,recip_pop_size,carrying_cap
83,0.535546071830718,NA,0.897687767372865,1,1.13980536708943,0,0.333333333333333,NA,5580867289,1,5623413251.903491
84,1.85195318023484,NA,0,0.25,NA,0,0.333333333333333,NA,5580765328,0,5623413251.903491
85,0.650625936475647,NA,0.11046941702023,1,9.19866980883429,0.0709283866503514,0.666666666666667,13.0987275648832,5581336524,0,5623413251.903491
86,0.662401491841337,NA,0.0929129321318854,1,19.5054605122409,1.78833755374974e-4,0.666666666666667,5590.78549878911,5580752906,0,5623413251.903491
87,0.715155294088366,NA,0.413621323853516,1,1.45840265171312,0.00388850273087482,0.666666666666667,256.168393392131,5580835736,0,5623413251.903491
88,1.36077272197672,NA,0,0.25,NA,0,0.333333333333333,NA,5581387989,0,5623413251.903491
89,0.457115086791077,NA,0.885890863223353,1,1.15343955666473,0,0.333333333333333,NA,5580899669,0,5623413251.903491
90,0.794835964716906,NA,0.834953985542586,1,1.10439250889627,0,0.333333333333333,NA,5581944591,0,5623413251.903491
91,0.5834838994419,NA,0.823945728856423,1,1.36877708753614,0.0671545788975307,0.666666666666667,13.8910173575188,5583634298,0,5623413251.903491
92,1.87167419004263,NA,0.110990698426072,0.75,5.25584009193815,0,0.333333333333333,NA,5580766768,0,5623413251.903491
93,1.01408953642194,NA,0.786039821962993,1,1.09301974440702,0,0.333333333333333,NA,5582746805,2,5623413251.903491
94,1.41138138610199,NA,0.202516919714203,1,4.48339806490007,0.249636186523295,0.666666666666667,3.00582949902852,5580788316,0,5623413251.903491
95,0.890122243540828,NA,0,0.25,NA,0,0.333333333333333,NA,5580778185,0,5623413251.903491
96,1.60225571543976,NA,0.249372572628369,0.5,1.67337606393537,0,0.333333333333333,NA,5580721125,0,5623413251.903491
97,0.654663633130022,NA,1.80217491535295e-4,0.5,3698.23396995064,2.96807852077308e-4,0.666666666666667,3368.18310280897,5580853061,0,5623413251.903491
98,1.19860218173415,NA,0,0.25,NA,0,0.333333333333333,NA,5580821408,0,5623413251.903491
99,0.506533576408174,NA,0.834636486559674,1,1.05689801761552,0,0.333333333333333,NA,5582677094,0,5623413251.903491
100,0.608625707979328,NA,0,0.25,NA,0,0.333333333333333,NA,5580877536,0,5623413251.903491
1,1.96926686476408,2.16121697237106,0.411024829822472,1,5.28358158976986,0.0461780007841039,0.666666666666667,20.6553333409842,3138010233,0,3162277660.1683793
2,0.776960189149364,NA,0.175848748904623,1,7.5816137716635,0.263290782923013,1,4.68460925203717,3138432720,0,3162277660.1683793
3,0.669406393811449,NA,0,0.25,NA,0,0.333333333333333,NA,3137348570,0,3162277660.1683793
4,1.04914845721749,1.26171202031824,0.77998345558427,1,1.02678210321173,0,0.333333333333333,NA,3138335064,0,3162277660.1683793
5,0.780337419620186,NA,0.152032381924104,1,6.03658881798224,0.221737161426115,1,8.4402428584803,3138268694,0,3162277660.1683793
6,2.50197978635174,NA,0.372156874152739,1,2.22268723208874,0.436848722548539,1,3.47884217210997,3138419245,0,3162277660.1683793
7,0.680454464480534,0.885141403762134,0.776618189300585,1,1.20951749527791,0.330631941604461,0.666666666666667,2.02451116836229,3136508209,0,3162277660.1683793
8,1.22324639005573,NA,0.16042539712394,1,5.28900836470256,0,0.333333333333333,NA,3138303305,0,3162277660.1683793
9,0.57939682828793,0.759660295596586,0.808139621748666,1,1.27632582671263,0,0.333333333333333,NA,3137053734,0,3162277660.1683793
10,2.52045373375917,NA,0.262625780998465,0.5,1.53846619373047,0.393938671246824,0.666666666666667,1.53846619534706,3140528152,3,3162277660.1683793
11,0.719331388322425,0.910272845088321,0.817725632401972,1,1.18675460343695,0.218620627016815,0.666666666666667,3.57413380267675,3138266555,0,3162277660.1683793
12,2.06457003932786,NA,0.236865084175669,1,9.72800865040408,0,0.333333333333333,NA,3138594622,0,3162277660.1683793
13,0.490124828260704,0.637057056125613,0.909940653988656,1,1.01217390434088,0,0.333333333333333,NA,3138309143,0,3162277660.1683793
14,0.441735006189058,0.565900826021015,0.893120075261522,1,1.29847807155107,0,0.333333333333333,NA,3138348798,0,3162277660.1683793
15,1.18101018737642,1.39190640203929,0.884711969425339,1,1.19649606626771,0.0124402014095908,0.666666666666667,79.3845506254469,3137107809,1,3162277660.1683793
16,0.91134533982039,NA,0.381449139556836,1,4.59903494231755,0,0.333333333333333,NA,3138512799,0,3162277660.1683793
17,0.758582872912635,0.954919084486555,0.594584616388336,1,1.72013366630726,0,0.333333333333333,NA,3138477755,0,3162277660.1683793
18,0.508902717170845,0.653181526678822,0.929477301249558,1,1.22814366569284,0,0.333333333333333,NA,3138308950,0,3162277660.1683793
19,0.81798601947793,0.99801499105625,0.584138320248143,1,1.49860415522889,0.239874495117931,0.666666666666667,3.16884671089505,3138513128,0,3162277660.1683793
20,0.802789206207709,NA,0.261230195309958,1,2.68852876301639,0,0.333333333333333,NA,3138339868,3,3162277660.1683793
21,0.592184988317471,0.765890937099617,0.81775696180999,1,1.49889573251134,0,0.333333333333333,NA,3138378757,0,3162277660.1683793
22,0.590716268271925,0.755960699318112,0.804051786293675,1,1.2143702685113,0.271163661301695,0.666666666666667,2.68780977214865,3138279040,0,3162277660.1683793
23,2.22174239953707,NA,0.334175906280097,1,4.44722621325337,0.31063289044692,0.666666666666667,2.21923412089834,3138237083,0,3162277660.1683793
