carrying_cap,replicate,recip_pop_size,trans_pop_size
316227766.01683795,4,73,313854651
316227766.01683795,5,124,313855784
316227766.01683795,6,612,313809162
316227766.01683795,7,129,313799076
316227766.01683795,8,250,313842856
316227766.01683795,9,2836,313844822
316227766.01683795,10,84,313851539
316227766.01683795,11,796,313806788
316227766.01683795,12,1671,313841428
316227766.01683795,13,0,313825444
316227766.01683795,14,521,313817150
316227766.01683795,15,0,313819112
316227766.01683795,16,375,313818743
316227766.01683795,17,95,313827809
316227766.01683795,18,1080,313866100
316227766.01683795,19,513,313825744
316227766.01683795,20,324,313860421
316227766.01683795,21,1,314058792
316227766.01683795,22,454,313841911
316227766.01683795,23,345,313845076
316227766.01683795,24,19101,313795991
316227766.01683795,25,412,313838741
316227766.01683795,26,78,313835064
316227766.01683795,27,2350,313818393
316227766.01683795,28,20,313815997
316227766.01683795,29,183,313853512
316227766.01683795,30,135,313820699
316227766.01683795,31,143,313808672
316227766.01683795,32,151,313841312
316227766.01683795,33,72,313815232
316227766.01683795,34,0,313794793
316227766.01683795,35,182,313808753
316227766.01683795,36,104,313871553
316227766.01683795,37,28,313832138
