replicate,time_CFU_trans,time_CFU_recip,Even_trans,prop_trans,ratio_trans,Even_recip,prop_recip,ratio_recip,trans_pop_size,recip_pop_size,carrying_cap
49,3.34403560918825,0.66221647980446,0.935016604595124,1,1.25985962393847,0,0.333333333333333,NA,2459259,989929144,1000000000
50,3.99351304474081,0.830392914922931,0.982462016851599,1,1.04327813609878,0,0.333333333333333,NA,2227128,990182611,1000000000
51,4.03746422411156,0.863111541101253,0.991113770573054,1,1.01639999276817,0,0.333333333333333,NA,2205960,990182873,1000000000
52,3.38238437625985,0.487510458140928,0.953303700006076,1,1.10183577479675,0,0.333333333333333,NA,2435996,989971214,1000000000
53,5.73799086305501,2.80722501856906,0.937676112586734,1,1.19832968942439,0.471421791579855,1,1.17087905769706,1723566,990727993,1000000000
54,3.46294215983336,0.520327407899394,0.96296305560732,1,1.04760627729802,0,0.333333333333333,NA,2398659,990041319,1000000000
55,4.00938274590327,0.92406715764155,0.984355712030936,1,1.00500650149847,0.0852658204730228,0.666666666666667,10.7280288215416,2256372,990169896,1000000000
56,3.63685818385941,0.521793134699758,0.987180537825454,1,1.04433512651108,0,0.333333333333333,NA,2367286,990082948,1000000000
57,4.39552145306906,1.35910052905785,0.983578035934414,1,1.06363794231977,0,0.333333333333333,NA,2127821,990302034,1000000000
58,3.66063954996382,0.511123475903582,0.987763925014685,1,1.02362572665346,0,0.333333333333333,NA,2365192,990036396,1000000000
59,3.94754563020371,0.786199026986678,0.979896608085014,1,1.06455812652317,0,0.333333333333333,NA,2253948,990170438,1000000000
60,4.40957130221357,1.22125568956119,0.991600309831539,1,1.00163845803511,0.240073107270826,0.666666666666667,3.16539782971985,2137936,990327621,1000000000
61,3.42929372331228,0.586947578917866,0.949488513680932,1,1.15340090488588,0,0.333333333333333,NA,2420169,990006823,1000000000
62,4.02942187136541,0.845637737977868,0.982657459326216,1,1.02183674151355,0.00267458979366819,0.666666666666667,372.889110908681,2255302,990202684,1000000000
63,5.64246647705696,2.464394189128,0.980069913582051,1,1.04254949393838,0.482500762642752,1,2.18266537535399,1724796,990646794,1000000000
64,3.68346322873544,0.52178414977559,0.988377851311091,1,1.01507115190657,0.00372674544635054,0.666666666666667,267.330642485721,2345120,990032560,1000000000
65,6.07890625601096,3.01091065999667,0.970786666750046,1,1.05229742550614,0.430697442241191,0.666666666666667,1.32181550648727,1599110,990853655,1000000000
66,4.49939152639375,1.38865282908776,0.983939354880909,1,1.00513148970018,0,0.333333333333333,NA,2079244,990370107,1000000000
67,4.78473553408037,1.57615002829674,0.993870983761235,1,1.00111117470706,0,0.333333333333333,NA,2013700,990392447,1000000000
68,7.97486356203671,4.85381200642805,0.978972208175932,1,1.03751597683556,0,0.333333333333333,NA,1008570,991404618,1000000000
69,3.60607963055098,0.53452805234277,0.9851685915639,1,1.01014712588979,0,0.333333333333333,NA,2391816,990009505,1000000000
70,5.05889785299598,1.95145196986402,0.977807657685904,1,1.03335564115957,0.471521592383308,0.666666666666667,1.12079365219628,1945566,990465540,1000000000
71,5.4854216521104,2.52506459030041,0.959276631384604,1,1.09896219504819,0,0.333333333333333,NA,1795341,990672724,1000000000
72,6.04505457465458,2.95101478259456,0.982308819101696,1,1.01088540369685,0.0504349290675281,0.666666666666667,18.8275286292379,1593129,990832952,1000000000
73,4.78186460017958,1.58722759550665,0.990736251864756,1,1.01761927570589,0.0247309943492804,0.666666666666667,39.4350907155942,1978141,990439139,1000000000
74,4.80071199088099,1.696181209454,0.974845110764102,1,1.01147579693034,0,0.333333333333333,NA,1983299,990398386,1000000000
75,1.85249723922034,0.561490035894515,0.794250676416313,1,1.78642934384431,0.0045875540406317104,0.666666666666667,216.981083414619,2983493,989458876,1000000000
76,3.65305394106678,0.621596227975703,0.989265884703462,1,1.02000322199549,0,0.333333333333333,NA,2381783,990044128,1000000000
77,3.8452989337709,0.700171852430746,0.987458071980024,1,1.04856161420116,0,0.333333333333333,NA,2309613,990139572,1000000000
78,0.816642421656094,0.46103436346746,0.748336504427405,1,1.98309401592673,0,0.333333333333333,NA,3229695,989191582,1000000000
79,3.6243093052971602,0.626388939297449,0.980094177930988,1,1.0394429322835,0,0.333333333333333,NA,2359293,990073783,1000000000
80,4.45204580334246,1.33176996336724,0.978190636762309,1,1.01674206263723,0,0.333333333333333,NA,2085404,990302802,1000000000
81,5.05804574267275,1.97792218044736,0.991837120317445,1,1.00599543621644,0.684616955603222,1,1.71417992880014,1905210,990503198,1000000000
82,2.16917514238764,1.90176094551163,0.618290818361982,1,3.37389379174154,0,0.333333333333333,NA,3091460,989238767,1000000000
83,3.17719902686,0.595765774311338,0.947929474360543,1,1.00499838592224,0,0.333333333333333,NA,2492805,989920409,1000000000
84,3.82266069722346,0.788378825952182,0.98438809593038,1,1.04071752002786,0,0.333333333333333,NA,2304310,990068341,1000000000
85,4.41645155172868,1.24978629696007,0.987793713131498,1,1.03209992343032,0,0.333333333333333,NA,2095341,990335756,1000000000
86,1.36931716030737,1.1031337383223,0.634267779849429,1,3.03366841625635,0.00413587047480002,0.666666666666667,240.787069032518,3327995,989076633,1000000000
87,3.65708812626109,0.571267893778803,0.986547742500035,1,1.04804886629371,0,0.333333333333333,NA,2342333,990093194,1000000000
88,3.62424018590087,0.607806746714561,0.979623087033477,1,1.03192861186929,1.22413193140547e-4,0.666666666666667,8168.05412190805,2355787,990061753,1000000000
89,3.57892356568593,0.756066865877329,0.945610223005057,1,1.19827807535531,0,0.333333333333333,NA,2366897,990058824,1000000000
90,4.69832962878145,1.59630676368577,0.990162473244861,1,1.0098780129593,0.0119095793250428,0.666666666666667,82.9660220321344,2040418,990362393,1000000000
91,4.69448816178546,1.59440999396326,0.977062770076875,1,1.04012700885875,0,0.333333333333333,NA,2022418,990391178,1000000000
92,5.7543000259893,2.54728104948123,0.994610154195647,1,1.00342739128417,0.335827565872622,0.666666666666667,1.97771863188651,1713840,990694163,1000000000
93,3.6530774912311,0.518804270831846,0.979961032631036,1,1.01837912032593,0.378488335239503,0.666666666666667,1.64208935096299,2357357,990006267,1000000000
94,3.8380581074072,0.652291360119898,0.985132912127382,1,1.00330490552,0,0.333333333333333,NA,2284868,990176678,1000000000
95,3.94558105427274,0.751601064845886,0.989575406458385,1,1.00156295434719,0,0.333333333333333,NA,2282583,990165030,1000000000
96,3.64756829679058,0.506437811950117,0.988968838817002,1,1.02584732977974,0,0.333333333333333,NA,2350221,990053786,1000000000
97,5.64395800783556,2.49819889915037,0.987588853411115,1,1.00404503668833,0.474802658347704,0.666666666666667,1.10613816586445,1756029,990671559,1000000000
98,5.34550900242882,2.52999704445078,0.958082417064776,1,1.04197134724211,0.103114632502161,0.666666666666667,8.69794466347,1822155,990566224,1000000000
99,3.91195033251254,1.06437240294078,0.957968970048794,1,1.11602990196341,0,0.333333333333333,NA,2265596,990148399,1000000000
100,3.66143398126076,0.546716269895856,0.991148075781417,1,1.02215139442231,0,0.333333333333333,NA,2313320,990101252,1000000000
1,NA,1.67701011467911,0.967956839715683,1,1.06852537405522,0.213237336642564,0.666666666666667,3.68961025186803,622733,557470394,562341325.1903491
2,NA,0.825207777279031,0.973843653973004,1,1.01678317917832,0,0.333333333333333,NA,725165,557406650,562341325.1903491
3,NA,1.91094913784862,0.809021983484661,1,1.92576368876081,0,0.333333333333333,NA,766439,557341218,562341325.1903491
4,NA,1.78338469177451,0.968478651827482,1,1.05090765344254,0,0.333333333333333,NA,643162,557425207,562341325.1903491
5,NA,0.609690815396401,0.959039349072605,1,1.11884880024387,0,0.333333333333333,NA,745439,557321168,562341325.1903491
6,NA,0.905187350714534,0.983116382666609,1,1.01728084992888,0.20149150175328,0.666666666666667,3.9629884699776,711913,557346432,562341325.1903491
7,NA,1.72289884356843,0.954484244269652,1,1.06836500060511,0,0.333333333333333,NA,649277,557434761,562341325.1903491
8,NA,1.33962279678921,0.971527988249831,1,1.0323895434252,0,0.333333333333333,NA,686288,557380419,562341325.1903491
9,NA,2.4984499250493,0.92244212098581,1,1.19997392599098,0.232357178288206,1,5.62184573598773,589160,557462319,562341325.1903491
10,NA,2.74408432689161,0.960289432804249,1,1.14031479373553,0,0.333333333333333,NA,524428,557559228,562341325.1903491
11,NA,2.70844710719844,0.97607224666948,1,1.02306222505295,0.207266118426449,0.666666666666667,3.82471523851527,530848,557589948,562341325.1903491
12,NA,1.28032897967094,0.977663857543151,1,1.02501299648049,0,0.333333333333333,NA,660111,557431420,562341325.1903491
13,NA,1.44945130842705,0.988990725451513,1,1.03053373490235,0.00128809108918992,0.666666666666667,775.342611475424,646788,557433332,562341325.1903491
14,NA,0.987309602964348,0.982520482041456,1,1.0543277869828,0.00376617156972281,0.666666666666667,264.521626268768,692029,557392477,562341325.1903491
15,NA,1.07468463673332,0.980893234560071,1,1.0145165784341,0,0.333333333333333,NA,706399,557395714,562341325.1903491
16,NA,0.601509480109879,0.970053519519683,1,1.03737860202751,0.0172102046496001,0.666666666666667,57.1050615236723,736180,557344168,562341325.1903491
17,NA,0.461150357621182,0.982663672338005,1,1.05557296390973,0,0.333333333333333,NA,734277,557321736,562341325.1903491
18,NA,0.663406261955387,0.975608142486994,1,1.01981383730552,0.0561842978302207,0.666666666666667,16.798567190816,765843,557323983,562341325.1903491
19,NA,1.18071261354712,0.992539729208801,1,1.01602779179904,0,0.333333333333333,NA,673434,557428052,562341325.1903491
20,NA,2.49557102401376,0.977870667397158,1,1.07322180425825,0.300897757976722,0.666666666666667,2.3233880063585,542101,557526012,562341325.1903491
21,NA,0.856950729157479,0.966327640507027,1,1.061358023984,0.133421440064653,1,6.8454500315851,691982,557442445,562341325.1903491
22,NA,0.574591063405467,0.975574050303875,1,1.07452896022331,0,0.333333333333333,NA,724530,557344904,562341325.1903491
23,NA,1.19349533720123,0.985252693616271,1,1.01886725327894,0,0.333333333333333,NA,669546,557429396,562341325.1903491
24,NA,0.992502562692817,0.967550796313352,1,1.00827493788213,0.219126256892836,0.666666666666667,3.56357907162651,692734,557398043,562341325.1903491
25,NA,0.517220786410373,0.962847397150941,1,1.0537079765324,0,0.333333333333333,NA,738396,557327142,562341325.1903491
26,NA,0.699917432098329,0.971805117270219,1,1.0066490886163,0,0.333333333333333,NA,747547,557322312,562341325.1903491
27,NA,0.839125398950014,0.969098191638839,1,1.02119278216065,0,0.333333333333333,NA,730680,557363188,562341325.1903491
28,NA,0.987552892483081,0.973029577229432,1,1.0348234984627,0,0.333333333333333,NA,718120,557375983,562341325.1903491
29,NA,0.692887292397326,0.975795686887571,1,1.01872938697339,0,0.333333333333333,NA,711953,557381069,562341325.1903491
30,NA,0.61601182666285,0.961639843392457,1,1.0396707181969,0.0574728970649097,0.666666666666667,16.3995056986705,736363,557313529,562341325.1903491
31,NA,1.28853034702555,0.967257277399107,1,1.0865472565388,0,0.333333333333333,NA,695269,557382468,562341325.1903491
32,NA,2.58873297348536,0.792315968755871,1,1.83523748767616,0,0.333333333333333,NA,644089,557429729,562341325.1903491
33,NA,0.816285844985134,0.986328550920053,1,1.00545352517829,0.00235202228741271,0.666666666666667,424.166039178999,726063,557364737,562341325.1903491
34,NA,3.35295381988748,0.994673545082041,1,1.0040780858807,0.172232868828985,0.666666666666667,4.80609268601876,463285,557616457,562341325.1903491
35,NA,0.762313724795412,0.968635633729181,1,1.01891008174387,0,0.333333333333333,NA,714080,557340442,562341325.1903491
36,NA,1.8940677225607,0.983991122759324,1,1.02217083786725,0,0.333333333333333,NA,614305,557466938,562341325.1903491
37,NA,2.85774825832272,0.964068110210844,1,1.07875701768987,0.32686270113428,0.666666666666667,2.05938853387002,527498,557521271,562341325.1903491
38,NA,2.17987717676459,0.971288106930012,1,1.02410938948484,0,0.333333333333333,NA,589744,557437233,562341325.1903491
39,NA,0.737670860164576,0.970644666837373,1,1.05608243710517,0,0.333333333333333,NA,749824,557312476,562341325.1903491
40,1.09474426681966,0.831524011454174,0.379505201819822,1,6.90006112312457,0,0.333333333333333,NA,1891101,556186219,562341325.1903491
41,NA,0.503988951227936,0.981516143293118,1,1.00332837728565,0,0.333333333333333,NA,747968,557306614,562341325.1903491
42,NA,0.503604197246568,0.980507726920468,1,1.04432011232764,0,0.333333333333333,NA,745834,557382405,562341325.1903491
43,NA,0.698509979941007,0.970446434076134,1,1.030480423121,0.239088406371701,0.666666666666667,3.18255328719428,729895,557380149,562341325.1903491
44,NA,1.67186894243367,0.983283984074409,1,1.0523630708542,0,0.333333333333333,NA,637632,557432882,562341325.1903491
45,NA,0.480575597993086,0.987439195193527,1,1.02906026668991,5.03379158095063e-4,0.666666666666667,1985.57410406929,734454,557312091,562341325.1903491
46,NA,0.44413750218344,0.979082756748903,1,1.03197399827332,7.23825034998793e-4,0.666666666666667,1380.5493408593,782337,557273796,562341325.1903491
47,NA,0.519344630057345,0.976329291713246,1,1.05916260685236,0,0.333333333333333,NA,755885,557331239,562341325.1903491
48,NA,0.573972015591759,0.935270223352251,1,1.1565063331306,0.00101007818808796,0.666666666666667,989.022368360363,757503,557323662,562341325.1903491
49,NA,0.6784196740805,0.949554439147925,1,1.10532941237167,0,0.333333333333333,NA,770527,557321168,562341325.1903491
50,NA,0.766518659740892,0.984909373126789,1,1.03355738306941,0.0578620261049514,0.666666666666667,16.2824919436139,717907,557396597,562341325.1903491
51,NA,1.75650671429475,0.97856657038627,1,1.03842447125921,0,0.333333333333333,NA,603792,557485118,562341325.1903491
52,NA,0.65135262360354,0.964509462077588,1,1.06179730356486,0,0.333333333333333,NA,742226,557358711,562341325.1903491
53,NA,0.632384163418805,0.946638160714964,1,1.01354194190939,0.341024967464481,0.666666666666667,1.93233661873791,737156,557337534,562341325.1903491
54,NA,2.1076302823983,0.95557037570171,1,1.03412753186397,0.00225084216181504,0.666666666666667,443.278153734952,605782,557496879,562341325.1903491
55,NA,1.49995811015304,0.929212430437187,1,1.27689466394037,0,0.333333333333333,NA,708712,557386560,562341325.1903491
56,NA,0.565155478572967,0.955061836158906,1,1.07562137824874,0,0.333333333333333,NA,751529,557327634,562341325.1903491
57,NA,1.55840512810666,0.977956898579873,1,1.05258603933764,0,0.333333333333333,NA,640412,557425874,562341325.1903491
58,NA,0.912506348575757,0.977767215578985,1,1.06130985718286,0,0.333333333333333,NA,690092,557398318,562341325.1903491
59,NA,1.86603113006704,0.979552338465409,1,1.00944043069188,0.400412898345388,0.666666666666667,1.49742204642324,620022,557449543,562341325.1903491
60,NA,0.714429843891984,0.974898541051781,1,1.07076895902675,0,0.333333333333333,NA,731166,557383819,562341325.1903491
61,NA,1.0482233135966,0.98263483539575,1,1.02655795463765,0,0.333333333333333,NA,685280,557385715,562341325.1903491
62,NA,1.98230283539353,0.984497078026828,1,1.01757771338251,0.703459906227271,1,1.02840004684135,601306,557529832,562341325.1903491
63,NA,0.519319217120864,0.973058785702803,1,1.05151492592868,0.018404328586042,0.666666666666667,53.3350438091181,746440,557364435,562341325.1903491
64,NA,1.57100237219494,0.848182201228572,1,1.68723567858516,0,0.333333333333333,NA,751550,557304162,562341325.1903491
65,NA,0.845564013410115,0.91641309785012,1,1.2507501688572,0,0.333333333333333,NA,747003,557328241,562341325.1903491
66,NA,1.05561409446996,0.988314732697284,1,1.00211400024478,0.296018626579344,0.666666666666667,2.37816579840108,711266,557356633,562341325.1903491
67,NA,0.521885244651131,0.974049085905521,1,1.00880022138922,0,0.333333333333333,NA,771328,557326238,562341325.1903491
68,NA,0.647373669867885,0.965149582484056,1,1.1155526419018,0,0.333333333333333,NA,760450,557337498,562341325.1903491
69,NA,1.92861750159683,0.98199068472477,1,1.04134516544572,0,0.333333333333333,NA,614904,557444296,562341325.1903491
70,NA,0.859460020350947,0.934202522605931,1,1.1492242802542,0,0.333333333333333,NA,708553,557355681,562341325.1903491
71,NA,2.83202363890842,0.959138137161097,1,1.07005204347161,0,0.333333333333333,NA,519433,557614243,562341325.1903491
72,NA,0.718127383843559,0.949208442116728,1,1.13497999744648,0,0.333333333333333,NA,761452,557280450,562341325.1903491
73,NA,0.914814931646089,0.981440625483821,1,1.04845249555147,0,0.333333333333333,NA,688960,557403300,562341325.1903491
74,NA,0.742803921797208,0.982710399186372,1,1.01220285003981,0.00568268767328362,0.666666666666667,174.973070753365,726294,557319332,562341325.1903491
75,NA,0.793699886410997,0.974617388114102,1,1.00037281873219,5.62393000953731e-4,0.666666666666667,1777.11601194212,695962,557360414,562341325.1903491
76,NA,2.46709836183217,0.946379302898113,1,1.11032499637973,0.331614365007577,1,4.06072661761248,578825,557538110,562341325.1903491
77,NA,1.99400620900603,0.947191152334121,1,1.11886496468735,0.386856080783914,0.666666666666667,1.58494062694744,607859,557482257,562341325.1903491
78,NA,1.2846109600764,0.982719594877575,1,1.03546517620918,0,0.333333333333333,NA,696415,557390212,562341325.1903491
79,NA,0.683507719402531,0.974135416612087,1,1.03614132831183,0,0.333333333333333,NA,763412,557318376,562341325.1903491
80,NA,0.61800214909385,0.978067713003232,1,1.03436706716215,0.0208212556342298,0.666666666666667,47.0278431602374,716022,557371790,562341325.1903491
81,NA,0.576972333883277,0.992618640698709,1,1.01885367881998,1.81355768989144e-4,0.666666666666667,5513.02365402286,731979,557337537,562341325.1903491
82,NA,2.24219463165026,0.977807269778073,1,1.03843447969673,0.141221609727097,0.666666666666667,6.08106926363781,583209,557503228,562341325.1903491
83,NA,0.55951771083292,0.928509078977524,1,1.29581097093469,0,0.333333333333333,NA,798493,557270421,562341325.1903491
84,NA,0.858885147588245,0.98710010961293,1,1.000005428528,0,0.333333333333333,NA,724063,557359695,562341325.1903491
85,NA,0.722722970192215,0.990236230415778,1,1.01105901946022,0,0.333333333333333,NA,696862,557408451,562341325.1903491
86,NA,0.667645681620914,0.866125689475126,1,1.17306441393875,0,0.333333333333333,NA,873974,557231695,562341325.1903491
87,NA,0.628292319307485,0.960919834682515,1,1.08247380630688,0,0.333333333333333,NA,780720,557301269,562341325.1903491
88,NA,0.972774193911421,0.964828385648819,1,1.07378165760407,0.294000132741497,0.666666666666667,2.40135900849835,702214,557374966,562341325.1903491
89,NA,1.69978693895101,0.964996991077479,1,1.09418201108249,0,0.333333333333333,NA,633117,557422826,562341325.1903491
90,NA,1.12682536334559,0.973100313790004,1,1.04804495222127,0,0.333333333333333,NA,700256,557431603,562341325.1903491
91,NA,2.47812146073511,0.985689866585939,1,1.04068558791006,0,0.333333333333333,NA,545045,557531987,562341325.1903491
92,NA,1.62130710651184,0.986397161399262,1,1.02469327342572,0,0.333333333333333,NA,642758,557459051,562341325.1903491
93,NA,0.68154860136474,0.98952357935421,1,1.01031161160332,0.23692733388078,0.666666666666667,3.22070338453728,719966,557315972,562341325.1903491
94,NA,0.616993737206381,0.991550236735477,1,1.01459636415831,2.27422080818052e-4,0.666666666666667,4396.11041427018,722466,557367582,562341325.1903491
95,NA,1.20562272783477,0.978978997070585,1,1.04426780210966,0.00247024711769872,1,549.847254464969,663955,557371308,562341325.1903491
96,NA,2.26905621968718,0.924005891518909,1,1.21394898648413,0.277928247281107,1,3.33753453288937,585927,557476215,562341325.1903491
97,NA,1.66761328383539,0.969139156782607,1,1.08973639233005,0.139748710872145,0.666666666666667,6.15570107058011,649615,557435254,562341325.1903491
98,NA,0.735862094639031,0.974767185119402,1,1.02681726838057,0.03760613316638,0.666666666666667,25.5914071934949,736422,557349726,562341325.1903491
99,NA,0.499851688168309,0.981659412257698,1,1.01255634600184,0,0.333333333333333,NA,739780,557299887,562341325.1903491
100,NA,0.597045169595439,0.984114207807871,1,1.01658643756898,0.054248821636002,0.666666666666667,17.4335801192105,762820,557308159,562341325.1903491
1,NA,0.557139260760383,0.882054136803284,1,1.43641105709521,0,0.333333333333333,NA,244307,313600828,316227766.01683795
2,NA,0.635367821761643,0.961088368226158,1,1.06145484949833,0,0.333333333333333,NA,226933,313605769,316227766.01683795
3,NA,1.56387201900895,0.959984078139592,1,1.09614957833999,0,0.333333333333333,NA,217730,313617229,316227766.01683795
4,NA,2.23428194734753,0.966362550293684,1,1.00737967684331,0.395760275040645,0.666666666666667,1.52678215340663,180523,313652518,316227766.01683795
5,NA,0.536932043418247,0.938571406379965,1,1.11813716450688,0,0.333333333333333,NA,236041,313603623,316227766.01683795
6,NA,1.7373138242434,0.971739679322863,1,1.01687161541319,0,0.333333333333333,NA,199349,313624204,316227766.01683795
7,NA,2.30751651044353,0.922697759159655,1,1.19185388052633,0.168167820572857,0.666666666666667,4.94644086242862,195031,313647206,316227766.01683795
8,NA,2.10110417482955,0.942465699802321,1,1.12674309780066,0.138279736527831,0.666666666666667,6.23171756838523,170310,313674452,316227766.01683795
9,NA,1.29626879051564,0.977720451397648,1,1.05113268608414,0.00407326593692403,0.666666666666667,244.503243707958,210103,313621878,316227766.01683795
10,NA,0.621363314250537,0.975942404865179,1,1.04560632845842,0,0.333333333333333,NA,223630,313569128,316227766.01683795
11,NA,0.478282118464157,0.896588504712095,1,1.3130709827212,0.00492286443333456,0.666666666666667,202.133767655392,248757,313548834,316227766.01683795
12,NA,1.21511039981757,0.884453236186572,1,1.35990551003956,0,0.333333333333333,NA,223442,313588500,316227766.01683795
13,NA,0.482168172368025,0.920317370359875,1,1.12441019188424,0.00268986200782351,0.666666666666667,370.766282839602,247030,313604386,316227766.01683795
14,NA,0.778635266328996,0.98138057635712,1,1.02588895305668,0,0.333333333333333,NA,240233,313589049,316227766.01683795
15,NA,0.513393181272407,0.960851850470234,1,1.05153435894111,0.0239281344185969,0.666666666666667,40.7918080242311,241263,313574719,316227766.01683795
16,NA,1.24460676600365,0.970763733220408,1,1.05658645816126,0,0.333333333333333,NA,217253,313625659,316227766.01683795
17,NA,0.567398866742913,0.958841923921652,1,1.00496289497021,0,0.333333333333333,NA,244958,313578625,316227766.01683795
18,NA,0.827850926214657,0.97863714144323,1,1.01426257219327,0,0.333333333333333,NA,223628,313614680,316227766.01683795
19,NA,1.25098530038133,0.948888245442591,1,1.0712227035629,0,0.333333333333333,NA,221032,313593509,316227766.01683795
20,NA,0.886906033179843,0.975133921261316,1,1.06838831291235,0.0012354094755771,0.666666666666667,808.448219209174,213745,313626328,316227766.01683795
21,NA,0.470508135783245,0.982970658351128,1,1.00367506443835,0,0.333333333333333,NA,236024,313581878,316227766.01683795
22,NA,1.20199821320749,0.978408966858148,1,1.03899475478163,2.30366545270755e-4,0.666666666666667,4339.90808986277,225958,313569606,316227766.01683795
23,NA,2.09115247608196,0.90871468468734,1,1.19324152749292,0,0.333333333333333,NA,203618,313648700,316227766.01683795
24,NA,1.49208978005175,0.941620406911418,1,1.09292264202979,0,0.333333333333333,NA,229321,313625082,316227766.01683795
25,NA,0.479485678074398,0.95666451311714,1,1.06122448979592,0,0.333333333333333,NA,230627,313592419,316227766.01683795
26,NA,1.50946855340777,0.976419671622094,1,1.07437545452759,0.0474218865098919,0.666666666666667,20.0873095441154,206104,313613634,316227766.01683795
27,NA,0.440465258287988,0.972372367534242,1,1.04301058184245,0,0.333333333333333,NA,248278,313558134,316227766.01683795
28,NA,0.801708706593337,0.97033985203163,1,1.10213686305044,0,0.333333333333333,NA,235681,313602946,316227766.01683795
29,NA,2.92601926965855,0.981210427720741,1,1.06182843498362,0.516042763597074,1,1.33226730037301,159255,313651484,316227766.01683795
30,NA,0.629066966927906,0.959996472828692,1,1.01449559575755,0.357297483440006,0.666666666666667,1.79878825445998,234371,313599236,316227766.01683795
31,NA,1.1058954199623099,0.957750919444333,1,1.10421194431971,0.0107414280058846,0.666666666666667,92.0974912695182,224139,313602663,316227766.01683795
32,NA,1.26733112487693,0.987518875487034,1,1.00420708406819,0,0.333333333333333,NA,214564,313612324,316227766.01683795
33,NA,0.608907653706291,0.992558763899556,1,1.00998311314195,0,0.333333333333333,NA,240865,313636281,316227766.01683795
34,NA,0.646738244204473,0.95296622379179,1,1.03904315877446,0.0435255853651533,0.666666666666667,21.9749925615154,244087,313564352,316227766.01683795
35,NA,1.18564838440903,0.965231817556467,1,1.00743909243072,0.0130761664453161,0.666666666666667,75.475013084451,205945,313655768,316227766.01683795
36,NA,1.4754744022194901,0.991132624622677,1,1.00847145488029,0,0.333333333333333,NA,215885,313593083,316227766.01683795
37,NA,0.608993727572802,0.938312740799788,1,1.10575930963324,0,0.333333333333333,NA,250900,313556937,316227766.01683795
38,NA,1.25392071886928,0.965802632335192,1,1.02700595801548,0,0.333333333333333,NA,208788,313604853,316227766.01683795
39,NA,1.59016246684376,0.982193061681552,1,1.00966537169454,0,0.333333333333333,NA,209263,313643938,316227766.01683795
40,NA,0.604586366842619,0.971473075211393,1,1.05095811879611,0,0.333333333333333,NA,224700,313607441,316227766.01683795
41,NA,2.18007934281437,0.967762229093002,1,1.00550458715596,0.379952031167448,0.666666666666667,1.63191118343908,180151,313647791,316227766.01683795
42,NA,0.617520767174664,0.95643949930459,1,1.03809221622885,0,0.333333333333333,NA,233675,313597993,316227766.01683795
43,NA,1.411180777074,0.951239831167504,1,1.0419445946758,0.0037815677525046,0.666666666666667,263.440587990972,192459,313687148,316227766.01683795
44,NA,1.75925071992104,0.956689499109061,1,1.08339730898218,0,0.333333333333333,NA,196796,313664264,316227766.01683795
45,NA,2.17792433852712,0.961562337879307,1,1.00030352698355,0,0.333333333333333,NA,189545,313629977,316227766.01683795
46,NA,0.470228928424286,0.958282857026708,1,1.04703665857709,4.04217487124603e-4,0.666666666666667,2472.91573064706,245990,313612277,316227766.01683795
47,NA,0.55163381737398,0.961292286323046,1,1.05050232165471,0.0683648236329717,0.666666666666667,13.6274055407306,233261,313627360,316227766.01683795
48,NA,1.11680079382354,0.952218297789899,1,1.12506299042546,0.00298090997935518,0.666666666666667,334.468030542903,223670,313596944,316227766.01683795
49,NA,2.00595934468141,0.952275329873828,1,1.12846779420066,0,0.333333333333333,NA,193862,313633341,316227766.01683795
50,NA,0.737005089953358,0.971775451488786,1,1.07965096962596,0,0.333333333333333,NA,230792,313566997,316227766.01683795
51,NA,0.99879159613965,0.962792421120522,1,1.07196913488648,0,0.333333333333333,NA,215001,313617579,316227766.01683795
52,NA,0.553163040236361,0.972297932499444,1,1.02402732452951,0,0.333333333333333,NA,232245,313640514,316227766.01683795
53,NA,2.39879968698036,0.971232666612535,1,1.02577679876305,0.467258221504234,0.666666666666667,1.1401442585231,184735,313618576,316227766.01683795
54,NA,2.71886707598336,0.975494220676776,1,1.05977602171911,0.0101477709276006,0.666666666666667,97.5438089935731,165648,313653320,316227766.01683795
55,NA,1.17895063071076,0.919866095106169,1,1.15304551784798,0,0.333333333333333,NA,213684,313658686,316227766.01683795
56,NA,0.594465732996102,0.967628807004017,1,1.1123071707069,0.0189069078566113,0.666666666666667,51.8907216126471,241233,313559577,316227766.01683795
57,NA,1.4696337953036,0.976382559137959,1,1.07190664149648,0.00160402305813889,0.666666666666667,622.43243441913,211962,313591507,316227766.01683795
58,NA,0.669994950248864,0.960301461664055,1,1.08248472505092,0,0.333333333333333,NA,222737,313589911,316227766.01683795
59,NA,1.79115118706662,0.958589043015272,1,1.00858645919416,0,0.333333333333333,NA,190320,313650300,316227766.01683795
60,NA,0.594919405649357,0.980378480470796,1,1.01662661871664,0,0.333333333333333,NA,243729,313588889,316227766.01683795
61,NA,2.34748891561882,0.975426172504453,1,1.06654162581525,0.0264932993548843,0.666666666666667,36.745393150349,188656,313658513,316227766.01683795
62,NA,0.733879306899041,0.934268638954121,1,1.08469247065945,0,0.333333333333333,NA,230798,313615606,316227766.01683795
63,NA,0.6961577605917,0.979088502539887,1,1.00378132195015,0,0.333333333333333,NA,232950,313612329,316227766.01683795
64,NA,1.78944514973159,0.955703420519893,1,1.01809377714529,0,0.333333333333333,NA,206645,313617247,316227766.01683795
65,NA,0.567985496764149,0.96639131284563,1,1.00108411027903,0,0.333333333333333,NA,231944,313594699,316227766.01683795
